# {"t_start": 1556387814.8088303, "env_id": "SuperMarioBros-v1"} 
r,l,t
230.0,40,80535.574924
232.0,41,80537.973156
232.0,40,80540.398148
232.0,40,80543.206902
232.0,40,80546.038154
232.0,40,80548.675235
232.0,40,80551.278593
233.0,40,80553.734197
232.0,40,80556.429907
232.0,40,80558.936018
236.0,39,80561.27336
233.0,41,80563.634175
230.0,40,80565.989341
235.0,39,80568.365034
232.0,40,80570.675262
230.0,41,80573.09912
232.0,41,80575.583349
232.0,40,80578.135848
232.0,40,80580.386571
230.0,40,80582.800232
231.0,39,80585.177039
232.0,40,80588.098642
236.0,39,80590.828755
544.0,359,80612.790493
791.0,285,80630.753533
251.0,30,80632.448417
251.0,30,80634.160109
249.0,30,80635.839922
591.0,203,80648.861178
251.0,30,80650.641505
251.0,30,80652.422512
251.0,30,80654.256243
252.0,31,80656.040447
251.0,30,80657.773087
248.0,28,80659.44099
613.0,155,80669.844345
251.0,30,80671.650983
251.0,30,80673.455401
251.0,30,80675.164895
251.0,30,80676.862056
629.0,105,80683.266381
251.0,30,80684.963701
246.0,31,80686.812391
235.0,39,80689.180789
232.0,40,80692.170745
232.0,40,80694.930969
231.0,40,80697.493022
231.0,40,80700.069722
232.0,40,80702.406215
230.0,40,80704.680572
232.0,40,80707.013713
232.0,40,80709.445487
232.0,40,80712.40675
233.0,41,80715.196261
232.0,40,80717.770074
232.0,40,80720.18986
234.0,40,80722.584647
232.0,40,80724.92065
232.0,40,80727.294574
232.0,40,80729.778022
232.0,40,80732.706764
233.0,41,80735.483427
232.0,40,80738.038567
404.0,748,80783.885115
231.0,42,80786.624747
230.0,40,80789.563092
232.0,40,80792.343895
231.0,40,80794.85166
235.0,40,80797.276482
231.0,40,80799.932064
235.0,39,80802.376889
232.0,40,80804.931055
232.0,40,80807.532188
232.0,40,80810.101636
233.0,41,80812.522867
232.0,40,80814.833891
235.0,39,80817.07464
231.0,40,80819.45041
232.0,40,80821.939588
232.0,40,80824.969852
232.0,40,80827.619588
232.0,40,80830.194058
232.0,40,80832.589313
232.0,40,80835.170928
232.0,40,80837.760089
232.0,40,80840.210465
233.0,43,80842.736364
232.0,40,80844.995455
232.0,40,80847.520168
232.0,40,80850.023802
232.0,38,80852.787259
232.0,40,80855.580097
235.0,39,80858.087384
235.0,39,80860.478906
232.0,40,80862.794387
231.0,40,80865.070834
404.0,748,80909.55555
230.0,40,80911.996767
232.0,41,80914.459768
233.0,39,80916.756329
232.0,40,80919.157634
232.0,40,80921.547899
404.0,748,80966.478301
230.0,41,80969.144476
231.0,40,80971.595055
232.0,40,80973.986062
232.0,40,80976.265966
232.0,40,80978.66805
232.0,40,80981.077782
232.0,40,80984.042119
232.0,40,80987.022882
232.0,40,80989.73965
233.0,41,80992.305828
231.0,40,80994.782091
232.0,40,80997.045193
733.0,599,81034.284563
531.0,748,81080.875789
-120.0,748,81129.599938
-119.0,748,81178.633794
-89.0,748,81225.833082
-101.0,748,81274.14636
-94.0,748,81324.60475
117.0,688,81367.270079
251.0,30,81369.173127
638.0,141,81378.863841
-190.0,748,81426.162296
-190.0,748,81474.302797
-190.0,748,81523.311728
-190.0,748,81570.772
-190.0,748,81616.996698
-190.0,748,81664.30278
-190.0,748,81711.883562
-190.0,748,81759.199283
-191.0,748,81807.630522
93.0,196,81819.394745
404.0,748,81867.173126
252.0,27,81868.833502
252.0,27,81870.469415
252.0,27,81872.289973
252.0,27,81874.056209
252.0,27,81875.710857
252.0,27,81877.362702
250.0,27,81878.9262
252.0,27,81880.449645
252.0,27,81882.024905
252.0,27,81883.626339
252.0,27,81885.252604
252.0,27,81886.985391
252.0,27,81888.95712
249.0,28,81890.949453
252.0,27,81892.677432
252.0,27,81894.436167
250.0,27,81896.086733
252.0,27,81897.722939
239.0,30,81899.472948
252.0,27,81901.007576
1009.0,282,81918.263904
251.0,30,81920.166643
249.0,29,81921.947652
251.0,30,81924.213075
250.0,30,81926.387707
251.0,30,81928.348184
251.0,30,81930.306818
251.0,30,81932.115905
249.0,30,81934.022473
251.0,30,81936.039071
561.0,311,81955.714064
251.0,30,81957.44896
251.0,30,81959.273176
249.0,30,81961.095953
251.0,30,81962.916281
251.0,30,81964.731015
252.0,27,81966.404891
541.0,658,82007.98545
240.0,38,82010.259772
244.0,32,82012.495622
232.0,40,82015.307488
232.0,40,82017.907863
232.0,40,82020.384161
236.0,40,82022.791662
232.0,40,82025.090441
232.0,37,82027.239699
231.0,41,82029.664539
232.0,40,82032.393688
232.0,40,82035.187836
232.0,40,82037.9049
232.0,40,82040.440256
232.0,40,82042.904253
234.0,39,82045.143196
233.0,41,82047.589567
232.0,40,82049.961542
232.0,40,82052.767069
409.0,748,82099.447054
232.0,40,82102.332287
232.0,40,82105.03192
232.0,40,82107.570107
230.0,40,82109.974164
232.0,40,82112.28366
232.0,40,82114.563767
232.0,40,82116.992819
232.0,40,82119.65738
231.0,41,82122.809427
230.0,41,82125.602525
231.0,40,82128.169909
232.0,40,82130.599963
232.0,40,82133.323536
232.0,40,82135.904283
232.0,40,82138.321121
232.0,40,82140.952203
232.0,40,82143.59041
232.0,40,82146.124851
232.0,40,82148.475129
235.0,39,82150.771979
232.0,40,82153.147266
232.0,40,82155.520179
232.0,40,82157.910265
232.0,40,82160.235133
232.0,40,82162.59982
231.0,40,82165.001749
235.0,39,82167.359962
232.0,40,82170.186924
409.0,748,82218.444444
232.0,40,82221.15973
232.0,40,82223.765186
231.0,40,82226.254014
232.0,40,82228.755731
231.0,40,82231.403273
235.0,39,82233.831174
232.0,40,82236.271493
232.0,40,82238.764666
235.0,39,82241.082026
232.0,40,82243.594632
232.0,40,82246.035782
409.0,748,82293.648264
232.0,40,82296.366269
232.0,41,82299.266876
232.0,40,82302.014555
232.0,41,82304.547447
231.0,40,82306.950598
231.0,40,82309.248455
232.0,40,82311.604339
232.0,40,82313.987034
409.0,748,82359.55483
232.0,40,82362.623178
231.0,40,82365.376125
232.0,40,82368.002043
232.0,40,82370.39137
232.0,40,82372.714291
232.0,40,82375.161743
232.0,40,82377.653036
232.0,40,82380.45947
232.0,41,82383.607539
232.0,40,82386.295376
234.0,39,82388.821061
232.0,40,82391.380421
232.0,40,82394.07874
232.0,40,82396.663168
232.0,40,82399.119044
232.0,40,82401.917419
232.0,40,82404.436006
232.0,40,82406.923299
232.0,40,82409.304559
231.0,41,82411.79233
232.0,40,82414.301558
232.0,40,82417.239239
563.0,461,82446.578317
251.0,30,82448.625513
236.0,36,82450.991762
720.0,631,82489.537172
248.0,30,82491.587906
251.0,30,82493.835745
251.0,30,82495.992657
251.0,30,82497.977134
251.0,30,82499.825577
248.0,29,82501.550823
251.0,30,82503.325987
251.0,30,82505.031987
251.0,30,82506.800732
251.0,30,82508.607909
251.0,30,82510.434922
251.0,30,82512.508223
251.0,30,82514.679615
245.0,35,82517.028584
251.0,30,82519.060668
251.0,30,82520.950377
251.0,30,82522.883997
251.0,30,82524.684868
251.0,30,82526.37648
245.0,35,82528.571725
251.0,30,82530.364607
251.0,30,82532.112649
242.0,33,82534.093279
251.0,31,82535.885727
1003.0,364,82558.727893
251.0,30,82560.44965
251.0,30,82562.134785
250.0,30,82563.878843
249.0,30,82565.687834
251.0,30,82567.59673
251.0,30,82570.124591
243.0,32,82572.487061
251.0,30,82574.590201
251.0,30,82576.494007
251.0,30,82578.398531
251.0,30,82580.114064
251.0,30,82581.761265
251.0,30,82583.470357
251.0,30,82585.351868
621.0,232,82600.53069
636.0,81,82605.844787
251.0,30,82607.751512
251.0,30,82609.735928
614.0,144,82619.326915
735.0,332,82639.699576
251.0,30,82641.509735
250.0,30,82643.302858
251.0,30,82645.017961
251.0,30,82646.753622
572.0,501,82678.43215
208.0,192,82691.41021
153.0,69,82695.424769
214.0,206,82708.052206
542.0,748,82756.462817
-132.0,748,82802.748232
-116.0,748,82851.133923
406.0,748,82898.334095
-122.0,748,82943.753008
-112.0,748,82990.806245
206.0,245,83006.611694
808.0,226,83020.89503
251.0,30,83022.876153
250.0,30,83024.690662
251.0,30,83026.491079
251.0,30,83028.398616
251.0,30,83030.362523
250.0,30,83032.283784
251.0,30,83034.129565
252.0,31,83036.009843
250.0,30,83037.678474
251.0,30,83039.372592
249.0,30,83041.293545
251.0,30,83043.123523
250.0,30,83044.836141
251.0,30,83046.524553
251.0,30,83048.285849
251.0,30,83050.077588
251.0,30,83051.972783
250.0,31,83054.25606
251.0,31,83056.660961
252.0,27,83058.433057
521.0,630,83096.638749
251.0,30,83098.462759
251.0,30,83100.260951
249.0,30,83101.950833
-190.0,748,83148.290045
-190.0,748,83193.803198
-190.0,748,83237.631299
-190.0,748,83283.295371
-190.0,748,83330.287817
-190.0,748,83376.368668
-190.0,748,83422.401772
-190.0,748,83468.834359
-190.0,748,83513.909767
-190.0,748,83558.903487
-190.0,748,83604.484032
-190.0,748,83650.908742
-190.0,748,83697.578737
-190.0,748,83744.222136
-190.0,748,83790.705152
-190.0,748,83836.5548
-190.0,748,83883.088797
-190.0,748,83929.764143
-190.0,748,83975.80029
-190.0,748,84022.661231
-190.0,748,84069.73438
-190.0,748,84116.062956
-190.0,748,84162.806931
-190.0,748,84207.9847
-190.0,748,84252.746109
-190.0,748,84300.711162
-190.0,748,84347.074923
-190.0,748,84393.817429
-190.0,748,84440.393242
-190.0,748,84488.463465
-190.0,748,84537.613977
-190.0,748,84583.800576
-190.0,748,84631.590953
-190.0,748,84680.346658
-190.0,748,84727.519812
-190.0,748,84774.723439
-190.0,748,84821.467189
-190.0,748,84868.770943
-190.0,748,84917.721998
-190.0,748,84965.238101
-190.0,748,85012.482776
-190.0,748,85059.280407
-190.0,748,85106.095086
-190.0,748,85152.901893
-190.0,748,85201.081965
-190.0,748,85249.502466
-190.0,748,85298.359891
-190.0,748,85345.76222
-190.0,748,85392.508802
-190.0,748,85442.189308
-190.0,748,85490.88513
-190.0,748,85539.255415
-190.0,748,85588.680952
-190.0,748,85636.933442
-190.0,748,85684.729459
-190.0,748,85732.995931
-190.0,748,85778.84263
-190.0,748,85828.263532
-190.0,748,85876.224685
-190.0,748,85925.402804
-189.0,748,85973.360814
-190.0,748,86017.833973
-190.0,748,86063.276014
-190.0,748,86108.634978
-190.0,748,86155.792625
-190.0,748,86203.051702
-190.0,748,86249.226511
-190.0,748,86295.982398
-190.0,748,86342.470661
-190.0,748,86388.771667
-190.0,748,86435.035496
-190.0,748,86483.044994
-190.0,748,86528.91844
-190.0,748,86575.295817
-190.0,748,86622.012671
-190.0,748,86667.306185
-190.0,748,86715.172504
-190.0,748,86762.081031
-184.0,748,86807.798492
-119.0,748,86853.085094
-139.0,748,86900.323097
-137.0,748,86945.96201
-130.0,748,86991.499784
-130.0,748,87037.949211
-143.0,748,87084.276407
-119.0,748,87128.639761
-113.0,748,87174.806678
-162.0,748,87222.421543
-81.0,748,87268.464675
-91.0,748,87315.371057
-57.0,748,87362.644382
-113.0,748,87409.420841
-73.0,748,87457.127808
-144.0,748,87503.935529
-79.0,748,87551.423073
-133.0,748,87599.799253
-94.0,748,87645.594703
-108.0,748,87692.288336
5.0,532,87724.326491
-117.0,748,87768.999715
-129.0,748,87817.321552
-1.0,515,87850.402211
-101.0,748,87896.869757
-119.0,748,87943.98231
-139.0,748,87991.84896
-121.0,748,88038.898217
-20.0,748,88084.747377
-170.0,748,88132.760641
-100.0,748,88179.394962
-130.0,748,88226.528888
-77.0,748,88272.224806
-31.0,748,88318.973725
-40.0,748,88366.504061
13.0,324,88387.462813
-153.0,748,88434.729967
-140.0,748,88480.789557
-42.0,738,88528.495514
-93.0,748,88576.404118
-74.0,748,88623.667334
-82.0,748,88671.869804
-119.0,748,88719.283949
-108.0,748,88767.241898
-59.0,748,88816.074235
-28.0,748,88864.109448
-136.0,748,88912.84229
-107.0,748,88962.427554
-76.0,748,89015.239158
-117.0,748,89067.27442
-131.0,748,89119.646516
-130.0,748,89169.570773
-146.0,748,89221.69938
-134.0,748,89270.992168
-114.0,748,89318.024541
-127.0,748,89366.438591
-135.0,748,89411.356116
-127.0,748,89460.23917
-122.0,748,89507.730438
-75.0,748,89560.348597
-136.0,748,89610.247016
-49.0,690,89656.590661
-72.0,748,89704.690933
-116.0,748,89753.782165
-100.0,748,89803.047566
-128.0,748,89855.719023
-129.0,748,89905.945629
-121.0,748,89955.406604
-88.0,748,90004.188141
-105.0,748,90052.834803
-106.0,748,90101.726439
-117.0,748,90151.290092
-111.0,748,90198.873379
-155.0,748,90252.600507
-137.0,748,90324.96786
-114.0,748,90375.669723
-54.0,748,90423.50537
-121.0,748,90472.489463
-132.0,748,90521.120321
-110.0,748,90569.610817
-173.0,748,90617.940054
-147.0,748,90664.7273
-33.0,708,90710.515781
-113.0,748,90757.864022
-99.0,748,90804.730387
-14.0,457,90834.699074
-81.0,748,90882.986073
-134.0,748,90929.732976
-83.0,748,90976.145848
-125.0,748,91023.67645
-110.0,748,91069.421705
-139.0,748,91116.275372
-123.0,748,91164.031686
-143.0,748,91211.908185
-125.0,748,91258.503461
-121.0,748,91308.358788
-144.0,748,91357.598745
-116.0,748,91404.696132
-111.0,748,91454.068698
-124.0,748,91502.980538
-106.0,748,91551.625485
-126.0,748,91600.426521
-114.0,748,91649.871959
-87.0,748,91697.002935
-99.0,748,91744.071703
-101.0,748,91792.340821
-96.0,748,91838.541054
-184.0,748,91886.008322
-57.0,668,91926.769598
-96.0,748,91974.60659
-109.0,748,92019.360268
-117.0,748,92065.730786
-117.0,748,92114.66229
-127.0,748,92160.765165
-134.0,748,92208.069695
-104.0,748,92260.535814
-125.0,748,92308.195135
-134.0,748,92359.425041
-131.0,748,92409.193619
-142.0,748,92454.521218
-19.0,522,92487.124302
-139.0,748,92534.562217
-101.0,748,92582.617296
-136.0,748,92631.860921
-113.0,748,92683.51013
-138.0,748,92733.503808
-139.0,748,92781.114817
-136.0,748,92827.552339
-146.0,748,92874.929478
-121.0,748,92922.404413
-46.0,748,92968.319918
-137.0,748,93014.935491
-2.0,748,93060.953785
-125.0,748,93108.689985
-47.0,650,93148.819223
-111.0,748,93196.452301
-122.0,748,93243.043386
-112.0,748,93289.274943
-82.0,748,93335.991838
-93.0,748,93382.733992
-128.0,748,93431.847561
-101.0,748,93480.997996
-129.0,748,93529.244128
-91.0,748,93575.932421
-55.0,741,93624.382073
-162.0,748,93671.535919
-134.0,748,93716.981242
-87.0,748,93762.537446
-51.0,748,93808.004297
-132.0,748,93852.604151
-8.0,544,93885.737792
-128.0,748,93931.210764
-58.0,748,93976.678611
-152.0,748,94022.358482
-37.0,659,94062.866769
-61.0,748,94110.336572
-150.0,748,94155.461743
-88.0,748,94202.968394
-20.0,491,94233.641937
-98.0,748,94281.862666
-146.0,748,94329.397133
-43.0,616,94369.552266
-153.0,748,94416.709928
-52.0,748,94463.31826
-66.0,748,94510.6425
-106.0,748,94557.095154
-75.0,748,94603.354642
-102.0,748,94649.051814
-26.0,517,94680.800617
-90.0,748,94726.042736
-106.0,748,94771.687537
11.0,419,94796.864228
-123.0,748,94842.255681
-148.0,748,94886.735424
-77.0,701,94929.599944
-47.0,702,94971.48513
-116.0,748,95017.359069
-90.0,748,95063.008355
-125.0,748,95108.487611
-97.0,748,95158.637022
-37.0,748,95211.862463
-99.0,748,95262.604636
-89.0,748,95311.498765
-144.0,748,95360.847513
-140.0,748,95410.5467
-42.0,616,95452.02845
-103.0,748,95498.159384
-102.0,748,95543.278307
-146.0,748,95589.002313
-118.0,748,95634.525454
-99.0,748,95680.105023
-107.0,748,95723.230404
-71.0,748,95768.558037
-64.0,748,95814.661554
207.0,218,95827.098807
252.0,27,95828.670898
249.0,28,95830.308547
32.0,345,95851.367007
-113.0,748,95896.513033
-106.0,748,95940.986945
173.0,400,95965.987237
250.0,27,95967.812644
252.0,27,95969.512578
239.0,57,95972.831235
252.0,27,95974.483516
252.0,27,95976.107952
252.0,27,95977.721734
232.0,119,95986.170978
252.0,27,95987.738847
398.0,748,96036.469603
-132.0,748,96085.760273
172.0,395,96112.648881
252.0,27,96114.204235
252.0,27,96115.987861
252.0,27,96117.874006
252.0,27,96120.429233
250.0,27,96122.536295
252.0,27,96124.342832
252.0,27,96126.240777
252.0,27,96127.97541
252.0,27,96129.777704
252.0,27,96131.6319
417.0,748,96178.033741
236.0,86,96182.941484
250.0,27,96184.735534
250.0,27,96186.558319
252.0,28,96188.757914
252.0,27,96190.66604
252.0,27,96192.675311
252.0,27,96194.370748
252.0,27,96196.004354
249.0,28,96197.646332
252.0,27,96199.3901
252.0,27,96201.441511
252.0,27,96203.178611
404.0,748,96251.414863
252.0,27,96253.182954
252.0,27,96254.925389
252.0,27,96256.691488
252.0,27,96258.511972
404.0,748,96304.06148
-128.0,748,96352.244512
-161.0,748,96400.177114
-136.0,748,96446.899445
166.0,455,96475.117534
241.0,54,96478.369195
251.0,30,96480.279643
404.0,748,96528.389244
152.0,500,96560.114542
248.0,30,96561.919286
251.0,30,96564.04063
119.0,321,96584.461522
69.0,105,96590.362062
-33.0,628,96628.466121
223.0,142,96637.215457
251.0,30,96638.942707
251.0,30,96640.60689
251.0,30,96642.299603
251.0,30,96644.0705
238.0,55,96647.448495
251.0,30,96649.618995
250.0,30,96651.599102
251.0,30,96653.552025
251.0,30,96655.37233
251.0,30,96657.1185
251.0,30,96658.900661
249.0,30,96660.835705
251.0,30,96662.731318
251.0,30,96664.513809
251.0,30,96666.33745
251.0,30,96667.986378
251.0,30,96669.684307
777.0,198,96681.052563
646.0,669,96721.176295
251.0,30,96722.862294
252.0,31,96724.674635
251.0,30,96726.451608
251.0,30,96728.585762
251.0,30,96730.690039
251.0,30,96732.627111
251.0,30,96734.534006
251.0,30,96736.297178
251.0,30,96738.061289
572.0,413,96762.890584
251.0,30,96764.639386
246.0,31,96766.463341
250.0,33,96768.625585
232.0,40,96771.15943
232.0,40,96773.501478
232.0,40,96775.789167
231.0,40,96778.078582
232.0,40,96780.386796
594.0,366,96802.263726
231.0,40,96805.094544
250.0,28,96806.965655
252.0,27,96808.532391
252.0,27,96810.135209
252.0,27,96811.676072
252.0,27,96813.30461
250.0,29,96814.986023
252.0,27,96816.639584
252.0,27,96818.320307
252.0,27,96820.276103
252.0,27,96822.366474
252.0,27,96824.207339
252.0,27,96826.006053
252.0,27,96827.775898
252.0,27,96829.397015
252.0,27,96831.111841
252.0,27,96832.915751
250.0,27,96834.654913
252.0,27,96836.250862
252.0,27,96837.850504
250.0,27,96839.493958
252.0,27,96840.995294
628.0,108,96847.417823
252.0,27,96849.355856
252.0,27,96851.246183
252.0,27,96853.187412
252.0,27,96854.985181
252.0,27,96856.619358
252.0,27,96858.319622
250.0,28,96859.996322
249.0,31,96861.79245
248.0,31,96863.609465
251.0,30,96865.495327
604.0,248,96880.124852
252.0,27,96881.758884
252.0,27,96883.38993
252.0,27,96884.961234
252.0,27,96886.567262
252.0,27,96888.174427
252.0,27,96889.891088
252.0,27,96891.731291
252.0,27,96893.670667
252.0,27,96895.613856
252.0,27,96897.457868
252.0,27,96899.148444
252.0,27,96900.85276
252.0,27,96902.51798
623.0,92,96907.897015
246.0,34,96909.946296
